Time(UTCG),SatName,X,Y,Z,VX,VY,VZ
12:01:00.000,LEO_SAT_11,-3375.861263942997,-2474.193891980202,5521.3743787339,4.039194917350255,-6.407737445290508,-0.3914701066699908
12:01:00.000,LEO_SAT_12,224.5151578013968,-5890.216388373659,3650.243010252073,5.46888120888262,-2.616796303252724,-4.549574792732138
12:01:00.000,LEO_SAT_13,3696.787145284541,-5856.180056348733,-362.8420750146325,3.692024790085472,2.706184406746313,-6.038659108979813
12:01:00.000,LEO_SAT_14,5001.973104393092,-2389.291816037874,-4163.168293078548,-0.2492815817388331,6.441648781611356,-3.98690650417555
12:01:00.000,LEO_SAT_15,3375.386488114766,2473.91945505133,-5520.646372658684,-4.047124522977176,6.403146980369699,0.4036386033172584
12:01:00.000,LEO_SAT_16,-225.1354671219918,5881.822029613181,-3643.959591140587,-5.476735846161683,2.611008575716187,4.562464606479428
12:01:00.000,LEO_SAT_17,-3215.776085659455,-6117.823376210779,363.5669722526592,4.198473436043273,-1.847099650692988,6.050670570787565
12:01:00.000,LEO_SAT_18,432.124617497349,-5518.638073548036,4158.337418144803,5.46181815229797,3.433225172868534,3.998196452429779
12:01:00.000,LEO_SAT_19,3830.64506087465,-1686.485475425677,5521.374557036118,3.529662935304853,6.701901288790601,-0.3914640620178081
12:01:00.000,LEO_SAT_20,4988.819829909969,3139.544398889895,3650.243241681048,-0.4682162425744989,6.044603806631011,-4.549569704648557
12:01:00.000,LEO_SAT_21,3223.206739363299,6129.601354057701,-362.8421156898104,-4.189648811916635,1.844285963086277,-6.038658810855845
12:01:00.000,LEO_SAT_22,-431.7988470025555,5526.482349154732,-4163.167789353522,-5.453992668494567,-3.436693044289339,-3.986898947402513
12:01:00.000,LEO_SAT_23,-3830.170469659969,1686.210933723101,-5520.646588261526,-3.521733557848236,-6.706485977684541,0.4036316735406553
12:01:00.000,LEO_SAT_24,-4981.239524874486,-3135.884255175064,-3643.959743648754,0.4771692817999291,-6.048500773604959,4.562457478179484
12:01:00.000,MEO_SAT_1,26114.22,0.0,0.0,0.0,2.252072392278428,3.216292698071383
12:01:00.000,MEO_SAT_2,-13057.10999999998,22615.57792001565,-5.2394104906256236e-12,-1.950351902874713,-1.126036196139213,3.216292698071384
12:01:00.000,MEO_SAT_3,-13057.11074683191,-22615.57748883202,-0.0012315880255504,1.950351790556473,-1.126036390680105,3.216292698071376
12:02:21.971,LEO_SAT_1,6837.268324670892,646.1083485066362,857.403352337107,-1.178165295614031,4.514115134310853,5.99020485030086
12:02:21.971,LEO_SAT_2,4077.892072920268,3367.618463796146,4468.84158007288,-6.129225069457007,2.693692775551164,3.572653250480419
12:02:21.971,LEO_SAT_3,-1072.558929220311,4119.90732541434,5467.118730162629,-7.494022150929697,-0.6999218005136746,-0.9313934554144748
12:02:21.971,LEO_SAT_4,-5601.772261689692,2459.02872251377,3263.118994595291,-4.470381160547571,-3.683221188421248,-4.889469189245637
12:02:21.971,LEO_SAT_5,-6851.454862643703,-644.8325133695074,-855.7120060328134,1.173547881831048,-4.505415462984661,-5.978685527258102
12:02:21.971,LEO_SAT_6,-4084.960923570446,-3370.594525679169,-4472.793191597347,6.127425177984021,-2.686029206181939,-3.562514331122514
12:02:21.971,LEO_SAT_7,1072.557767939546,-4118.599830142097,-5465.383912441885,7.493976932330125,0.7092833296025501,0.9438133887672796
12:02:21.971,LEO_SAT_8,5594.649418058639,-2453.468704762934,-3255.740392606891,4.467460741951632,3.693624653392217,4.903277247409167
12:02:21.971,LEO_SAT_9,-3978.17791874576,5598.192237869183,857.4040131942055,-3.320219311307942,-3.277400183249137,5.990211469166766
12:02:21.971,LEO_SAT_10,-4955.387298253692,1847.74954829674,4468.841919934355,0.7318320491446094,-6.654899563373395,3.572656809609785
12:02:21.971,LEO_SAT_11,-3031.663888776986,-2988.816908289189,5467.11878733075,4.353174060619494,-6.140049517306719,-0.9313930505570172
12:02:21.971,LEO_SAT_12,671.305327031747,-6080.789617526248,3263.117744896874,5.424957466999029,-2.029825196046863,-4.889483801257318
12:02:21.971,LEO_SAT_13,3984.167897998067,-5611.117829419734,-855.7119297016127,3.315019263320119,3.269028455034397,-5.978687346064273
12:02:21.971,LEO_SAT_14,4961.498217817229,-1852.382212498781,-4472.793393214902,-0.7375816956043706,6.64952276208419,-3.562513595095982
12:02:21.971,LEO_SAT_15,3030.53499842986,2988.161621057353,-5465.384903598256,-4.36121729351773,6.135325151751357,0.9437975941695618
12:02:21.971,LEO_SAT_16,-672.5589048432845,6071.844986775324,-3255.738366161137,-5.432506853220577,2.022147709908117,4.903305727938472
12:02:21.971,LEO_SAT_17,-2859.087287708573,-6244.30001478598,857.4044191594438,4.498430256340679,-1.236704264964491,5.990219990392558
12:02:21.971,LEO_SAT_18,877.4954061432642,-5215.364573265273,4468.840227151944,5.397396655352298,3.96125831014311,3.572635198755937
12:02:21.971,LEO_SAT_19,4104.222679498035,-1131.092058233796,5467.119940578234,3.140848381650108,6.839954116419698,-0.9313743936863814
12:02:21.971,LEO_SAT_20,4930.467576366903,3621.764849387018,3263.118502141505,-0.9545732051844882,5.713101760128648,-4.889477023969584
12:02:21.971,LEO_SAT_21,2867.284649984937,6255.947966748507,-855.711762285401,-4.488597970581577,1.236353737731822,-5.978681597170124
12:02:21.971,LEO_SAT_22,-876.5390960211953,5222.977460281761,-4472.791971236204,-5.389871440898175,-3.963487611251169,-3.562499601821961
12:02:21.971,LEO_SAT_23,-4103.092515477448,1130.439642958902,-5465.386047024664,-3.132755187295734,-6.844589459386093,0.943781972589316
12:02:21.971,LEO_SAT_24,-4922.09239189247,-3618.376390607603,-3255.73950395068,0.9650238362447708,-5.715773329963256,4.903288869692532
12:02:21.971,MEO_SAT_1,26114.22,0.0,0.0,0.0,2.252072392278428,3.216292698071383
12:02:21.971,MEO_SAT_2,-13057.10999999998,22615.57792001565,-5.2394104906256236e-12,-1.950351902874713,-1.126036196139213,3.216292698071384
12:02:21.971,MEO_SAT_3,-13057.11074683191,-22615.57748883202,-0.0012315880255504,1.950351790556473,-1.126036390680105,3.216292698071376
12:03:54.451,LEO_SAT_1,6693.334204333461,1059.531932966948,1405.998305363749,-1.931930587789955,4.419107415461341,5.863761058163616
12:03:54.451,LEO_SAT_2,3491.147485880733,3599.05615938924,4775.720515619303,-6.549098994467848,2.307252783370563,3.058424599606454
12:03:54.451,LEO_SAT_3,-1758.94728283291,4034.262223320746,5353.151582112354,-7.337498428913867,-1.150687504481527,-1.531189201557491
12:03:54.451,LEO_SAT_4,-5985.866965602871,2106.424629071797,2795.000375567849,-3.829123344916623,-3.935870012313925,-5.225643478703762
12:03:54.451,LEO_SAT_5,-6708.078773505312,-1057.482714173979,-1403.283884379556,1.924521583483024,-4.411138106410896,-5.853230246829135
12:03:54.451,LEO_SAT_6,-3498.413360513492,-3601.368291594374,-4778.794762424821,6.546712788150709,-2.300551653726542,-3.0495805282726
12:03:54.451,LEO_SAT_7,1758.93454826048,-4032.073017639684,-5350.246996957171,7.337261928398489,1.160421043180761,1.544103003660138
12:03:54.451,LEO_SAT_8,5978.364405828253,-2099.873130802728,-2786.305875360927,3.823767758230388,3.946871405724245,5.24024365067812
12:03:54.451,LEO_SAT_9,-4264.241656008629,5266.827362447078,1405.999601789334,-2.861032356396464,-3.882686198952039,5.863767726464601
12:03:54.451,LEO_SAT_10,-4862.442821267598,1223.896393767125,4775.72129572872,1.276451065998534,-6.825293431255804,3.05843051311972
12:03:54.451,LEO_SAT_11,-2614.297284329002,-3540.423754048635,5353.151601113774,4.665295438429928,-5.779111756930755,-1.531190808383924
12:03:54.451,LEO_SAT_12,1168.717076694977,-6237.119843673749,2794.997464130788,5.323127145672109,-1.348135158525721,-5.225664318354249
12:03:54.451,LEO_SAT_13,4269.844065191386,-5280.625612928743,-1403.28420039982,2.857878730152043,3.872250558875735,-5.853237460695743
12:03:54.451,LEO_SAT_14,4868.075662982604,-1229.030172047193,-4778.794641642902,-1.281083243809239,6.819893745087096,-3.049573603532985
12:03:54.451,LEO_SAT_15,2612.415808939107,3539.317463696184,-5350.250101151931,-4.673535373297806,5.774043515067998,1.54407279739778
12:03:54.451,LEO_SAT_16,-1170.639592106588,6227.356843829456,-2786.300149930422,-5.329980372875425,1.338076060468721,5.240295520624878
12:03:54.451,LEO_SAT_17,-2429.083834319526,-6326.357091033278,1406.001086727547,4.793038180078101,-0.5363955698511185,5.863782496968915
12:03:54.451,LEO_SAT_18,1371.2957051632,-4822.9429720442,4775.716794104198,5.272647573978506,4.518121138362989,3.058391035577841
12:03:54.451,LEO_SAT_19,4373.244817198357,-493.8421296506028,5353.1553714961,2.672212298166874,6.929773540426113,-1.53115192030316
12:03:54.451,LEO_SAT_20,4817.150453700704,4130.705877109856,2794.998688275918,-1.494010039281104,5.284094163504809,-5.225662011255424
12:03:54.451,LEO_SAT_21,2438.228803246933,6338.101830293183,-1403.282959023967,-4.782446625471128,0.5388319182198157,-5.853218869503155
12:03:54.451,LEO_SAT_22,-1369.667504505927,4830.39989785199,-4778.791825858267,-5.265674830700534,-4.519332805820232,-3.049558539565605
12:03:54.451,LEO_SAT_23,-4371.349729979728,492.7595148235891,-5350.253124275366,-2.663723749395334,-6.9344284017826,1.54404780950346
12:03:54.451,LEO_SAT_24,-4807.729128497854,-4127.484207506059,-2786.303328684652,1.506183402205234,-5.284955582774101,5.240268437581969
12:03:54.451,MEO_SAT_1,26114.22,0.0,0.0,0.0,2.252072392278428,3.216292698071383
12:03:54.451,MEO_SAT_2,-13057.10999999998,22615.57792001565,-5.2394104906256236e-12,-1.950351902874713,-1.126036196139213,3.216292698071384
12:03:54.451,MEO_SAT_3,-13057.11074683191,-22615.57748883202,-0.0012315880255504,1.950351790556473,-1.126036390680105,3.216292698071376
12:05:28.187,LEO_SAT_1,6477.202009267884,1467.435239335423,1947.224953578436,-2.675482539197132,4.276458921395085,5.673925938258032
12:05:28.187,LEO_SAT_2,2859.979188857723,3796.025151076842,5036.719406361067,-6.905975029975898,1.891735173004438,2.505541003230655
12:05:28.187,LEO_SAT_3,-2436.312250393662,3905.440789177468,5181.735290099044,-7.102468233495244,-1.595496947021027,-2.123013183514545
12:05:28.187,LEO_SAT_4,-6312.740834270224,1727.079254494219,2291.315518046431,-3.139086074814831,-4.150953823181118,-5.511803719740998
12:05:28.187,LEO_SAT_5,-6492.761916221481,-1464.686663409579,-1943.587626674753,2.665556723979542,-4.26955812824664,-5.664833976753093
12:05:28.187,LEO_SAT_6,-2867.47932464894,-3797.752406066161,-5039.022787003691,6.903432555056831,-1.885940457977339,-2.497914947613192
12:05:28.187,LEO_SAT_7,2436.259428389328,-3902.315615880792,-5177.588858242517,7.101803290403604,1.605755585255162,2.136625273532757
12:05:28.187,LEO_SAT_8,6304.606404300858,-1719.477939192796,-2281.227955979823,3.130906743582767,4.162304182582433,5.526862869398487
12:05:28.187,LEO_SAT_9,-4509.423193595672,4875.696432562378,1947.226780960137,-2.365693258345929,-4.455303811083447,5.673930257752872
12:05:28.187,LEO_SAT_10,-4717.434303737077,578.8062594323072,5036.72083580381,1.814751888745039,-6.926590844151586,2.505548840493813
12:05:28.187,LEO_SAT_11,-2164.049708773807,-4062.627796751106,5181.734967148146,4.93300589070369,-5.353162903280223,-2.123019312253382
12:05:28.187,LEO_SAT_12,1660.67672273558,-6330.522775074934,2291.310477087011,5.164371492953296,-0.6429829988912392,-5.511827795428504
12:05:28.187,LEO_SAT_13,4514.832522027448,-4890.554080318288,-1943.588993913488,2.364740904265388,4.443215701619159,-5.664849597092883
12:05:28.187,LEO_SAT_14,4722.675335055496,-584.4337602628376,-5039.021579422492,-1.818528243185311,6.921507275384448,-2.497898220093455
12:05:28.187,LEO_SAT_15,2161.385778288875,4061.01988850214,-5177.595512120088,-4.941457127240604,5.347479259113448,2.136579856770515
12:05:28.187,LEO_SAT_16,-1663.193003373442,6319.696032931377,-2281.216217346868,-5.170119277249285,0.6303219771967516,5.526939187199242
12:05:28.187,LEO_SAT_17,-1967.761687716586,-6343.12611525619,1947.229917241708,5.041279824601135,0.178891739257639,5.673950464934327
12:05:28.187,LEO_SAT_18,1857.455076802588,-4374.813128646062,5036.711725999407,5.091214061024492,5.03495973783698,2.505489899250446
12:05:28.187,LEO_SAT_19,4600.363781771503,157.1807615998305,5181.74353773431,2.169487625842774,6.948631702854568,-2.122955175091724
12:05:28.187,LEO_SAT_20,4652.063315138815,4603.463904972468,2291.311495130255,-2.02530949470632,4.79405404724506,-5.511835175072846
12:05:28.187,LEO_SAT_21,1977.918511681477,6355.22805765397,-1943.585157081371,-5.030357246771568,-0.173733430832473,-5.664811942638032
12:05:28.187,LEO_SAT_22,-1855.206184937395,4382.188579489788,-5039.017551419073,-5.084964553871904,-5.035555467087224,-2.497888422619242
12:05:28.187,LEO_SAT_23,-4597.644634700456,-158.6960065424802,-5177.601321784937,-2.160351337265586,-6.953178885388782,2.136545330144257
12:05:28.187,LEO_SAT_24,-4641.420484559876,-4600.219840021149,-2281.222359505191,2.039184004698969,-4.792645229565685,5.526903391279387
12:05:28.187,MEO_SAT_1,26114.22,0.0,0.0,0.0,2.252072392278428,3.216292698071383
12:05:28.187,MEO_SAT_2,-13057.10999999998,22615.57792001565,-5.2394104906256236e-12,-1.950351902874713,-1.126036196139213,3.216292698071384
12:05:28.187,MEO_SAT_3,-13057.11074683191,-22615.57748883202,-0.0012315880255504,1.950351790556473,-1.126036390680105,3.216292698071376
12:07:02.067,LEO_SAT_1,6192.156172966318,1860.427670457018,2468.606524536423,-3.391656251954564,4.08835691222789,5.423616331347411
12:07:02.067,LEO_SAT_2,2197.708327821148,3953.300474275069,5244.902962138721,-7.190431490017121,1.455913966104943,1.925694171396805
12:07:02.067,LEO_SAT_3,-3089.115211759652,3735.383692529983,4955.457354013904,-6.792478079226744,-2.024168994639755,-2.693301758855136
12:07:02.067,LEO_SAT_4,-6573.670898525375,1328.974271130299,1762.675367958239,-2.414786691634031,-4.322721820634437,-5.740289404263974
12:07:02.067,LEO_SAT_5,-6208.75015802936,-1857.092878063067,-2464.19843644347,3.379630457043464,-4.082812390373183,-5.416345663844751
12:07:02.067,LEO_SAT_6,-2205.439074571549,-3954.521553706645,-5246.541204275139,7.188120110338036,-1.450899597498284,-1.919115696520296
12:07:02.067,LEO_SAT_7,3088.967842800408,-3731.266278563485,-4949.99422621228,6.791071052365946,2.035063155448296,2.707759329738734
12:07:02.067,LEO_SAT_8,6564.624836897247,-1320.30294623191,-1751.168474594173,2.403507916205598,4.334111147863884,5.755393125489795
12:07:02.067,LEO_SAT_9,-4707.232268867969,4432.339445691628,2468.608574914654,-1.844679364715446,-4.981481749067996,5.423616493311539
12:07:02.067,LEO_SAT_10,-4522.497528831555,-73.37196447545466,5244.905189069023,2.334424823433149,-6.955019738676496,1.925703174579336
12:07:02.067,LEO_SAT_11,-1690.371115783254,-4542.942422079682,4955.456139232564,5.14926121607532,-4.870363712244316,-2.693315061235896
12:07:02.067,LEO_SAT_12,2135.91014616219,-6357.435010675367,1762.668032445467,4.950969231841704,0.0701819166328661,-5.740313757141863
12:07:02.067,LEO_SAT_13,4712.657412772887,-4448.389788676656,-2464.201735754122,1.8459665265051,4.968251129382306,-5.416371324563754
12:07:02.067,LEO_SAT_14,4527.412577033479,67.29283200152386,-5246.537885712911,-2.337643986023171,6.950519320586606,-1.919087307673052
12:07:02.067,LEO_SAT_15,1686.905826200891,4540.759803128874,-4950.005790153468,-5.15786633397357,4.863748349966841,2.707700696966152
12:07:02.067,LEO_SAT_16,-2138.89814927053,6345.293433072789,-1751.148490735804,-4.955204011339108,-0.0855374675284042,5.755491913966721
12:07:02.067,LEO_SAT_17,-1484.895727941461,-6292.755947261633,2468.613784538735,5.236466591185923,0.8931983952839881,5.423640002114555
12:07:02.067,LEO_SAT_18,2324.787743354014,-3879.899621890243,5244.889635142848,4.85598495064699,5.499226409309565,1.925625026133827
12:07:02.067,LEO_SAT_19,4779.4914856018,807.5500717186467,4955.472018417981,1.643263289424639,6.894511153316301,-2.693223352237604
12:07:02.067,LEO_SAT_20,4437.756592387308,5028.49313912113,1762.667785148723,-2.536231006576944,4.252677136938956,-5.740333556969769
12:07:02.067,LEO_SAT_21,1496.075678138131,6305.462061747659,-2464.193298226708,-5.225669116671278,-0.8855308442252747,-5.416310480336453
12:07:02.067,LEO_SAT_22,-2321.989883557288,3887.232240475197,-5246.533404498594,-4.850547363710488,-5.499607726939831,-1.919088264561789
12:07:02.067,LEO_SAT_23,-4775.874250819283,-809.4790490954692,-4950.015313272232,-1.633225416196277,-6.89873531770223,2.707655954974669
12:07:02.067,LEO_SAT_24,-4425.736105963456,-5024.994620235563,-1751.158308098299,2.551676163716989,-4.248605616325236,5.755449894161383
12:07:02.067,MEO_SAT_1,26114.22,0.0,0.0,0.0,2.252072392278428,3.216292698071383
12:07:02.067,MEO_SAT_2,-13057.10999999998,22615.57792001565,-5.2394104906256236e-12,-1.950351902874713,-1.126036196139213,3.216292698071384
12:07:02.067,MEO_SAT_3,-13057.11074683191,-22615.57748883202,-0.0012315880255504,1.950351790556473,-1.126036390680105,3.216292698071376
12:08:36.008,LEO_SAT_1,5841.267056840515,2233.948011406603,2964.076146822383,-4.072107557650576,3.856850373036127,5.115566637505268
12:08:36.008,LEO_SAT_2,1511.826927320131,4068.977100138618,5397.74305272223,-7.399079880800853,1.004709725487023,1.325447893945072
12:08:36.008,LEO_SAT_3,-3709.826093636831,3525.901327690689,4676.733331674083,-6.410823111472692,-2.431778818078243,-3.23548696032454
12:08:36.008,LEO_SAT_4,-6765.442384080068,916.5971128433608,1215.053889459549,-1.66440131379693,-4.449044125252134,-5.908260213026852
12:08:36.008,LEO_SAT_5,-5859.069803803903,-2230.16533118061,-2959.082879858288,4.058490138148128,-3.852892283472663,-5.110422411369792
12:08:36.008,LEO_SAT_6,-1519.751320921047,-4069.757050928798,-5398.803452214654,7.397313797872841,-1.000299513891757,-1.319679792900779
12:08:36.008,LEO_SAT_7,3709.497237722222,-3520.728094356371,-4669.868933045751,6.40830006786444,2.443368201414128,3.250869218272928
12:08:36.008,LEO_SAT_8,6755.184154006611,-906.867650221704,-1202.144237346008,1.649855002236221,4.460121297768659,5.922939420347101
12:08:36.008,LEO_SAT_9,-4855.253943053817,3941.696245004982,2964.077955330247,-1.303937340621941,-5.45501884006453,5.115561059802308
12:08:36.008,LEO_SAT_10,-4279.72885509003,-725.1975376023784,5397.746141030456,2.829514239847593,-6.910106134197404,1.325457034615567
12:08:36.008,LEO_SAT_11,-1198.594393855331,-4975.751365991924,4676.730435159393,5.3114433358305,-4.33602909145708,-3.235509808506957
12:08:36.008,LEO_SAT_12,2588.923476970564,-6317.316358546796,1215.044347279988,4.685164493879084,0.7832128839000042,-5.908282532578746
12:08:36.008,LEO_SAT_13,4860.903279616303,-3959.021365866984,-2959.089056989887,1.307405391944962,5.441205675585097,-5.110457780082219
12:08:36.008,LEO_SAT_14,4284.355748686524,718.7304260714038,-5398.796915634696,-2.832479978478543,6.90636866596727,-1.319639847158848
12:08:36.008,LEO_SAT_15,1194.31827768884,4972.890106213483,-4669.886459862269,-5.320073271601426,4.32813766389208,3.250801819441302
12:08:36.008,LEO_SAT_16,-2592.222820874217,6303.606095350018,-1202.114079070768,-4.687495614925279,-0.801240785060023,5.923056368154405
12:08:36.008,LEO_SAT_17,-985.9714631649786,-6175.624738373133,2964.085406272185,5.376200319511378,1.598273337926859,5.115584658682462
12:08:36.008,LEO_SAT_18,2767.897729008477,-3343.73886115625,5397.722416112385,4.569528701823828,5.905526004042114,1.325361705284396
12:08:36.008,LEO_SAT_19,4908.431105895992,1449.840079506841,4676.756213072501,1.099449721595558,6.767803598674068,-3.235391125375419
12:08:36.008,LEO_SAT_20,4176.508881826423,5400.76511333196,1215.041648273421,-3.020840019231111,3.665979184429148,-5.9083146841914
12:08:36.008,LEO_SAT_21,998.1420729008478,6189.156851031657,-2959.073739103483,-5.365980798617148,-1.588417310930246,-5.110372078916839
12:08:36.008,LEO_SAT_22,-2764.627838530972,3351.031263743444,-5398.793200375544,-4.564911476595229,-5.906057372751074,-1.319655789187316
12:08:36.008,LEO_SAT_23,-4903.819068619533,-1452.139501580236,-4669.90071011791,-1.088270546084336,-6.771411567178673,3.250745701429523
12:08:36.008,LEO_SAT_24,-4162.971936652904,-5396.74618805319,-1202.128014252282,3.037636383021606,-3.658925251741565,5.923011289608035
12:08:36.008,MEO_SAT_1,26114.22,0.0,0.0,0.0,2.252072392278428,3.216292698071383
12:08:36.008,MEO_SAT_2,-13057.10999999998,22615.57792001565,-5.2394104906256236e-12,-1.950351902874713,-1.126036196139213,3.216292698071384
12:08:36.008,MEO_SAT_3,-13057.11074683191,-22615.57748883202,-0.0012315880255504,1.950351790556473,-1.126036390680105,3.216292698071376
12:10:09.913,LEO_SAT_1,5428.611184584719,2583.652370179566,3427.857177772295,-4.708906104878363,3.584652756064628,4.753396976937449
12:10:09.913,LEO_SAT_2,810.2743689704947,4141.723179955859,5493.475891376888,-7.529573231117973,0.5433251444188293,0.7117408124466427
12:10:09.913,LEO_SAT_3,-4291.263850500817,3279.400772307338,4348.77402471811,-5.961880324850712,-2.813626059700052,-3.743301350368754
12:10:09.913,LEO_SAT_4,-6885.795297837216,494.7130276488892,654.7950143139726,-0.8966229917398797,-4.528419187721557,-6.013714225445736
12:10:09.913,LEO_SAT_5,-5447.745016532782,-2579.579095316931,-3422.489403743858,4.694274253436721,-3.582442763679117,-4.750592561384411
12:10:09.913,LEO_SAT_6,-818.3298680078886,-4142.109078910496,-5494.021565952261,7.528576136993245,-0.539304607829853,-0.7064949966085898
12:10:09.913,LEO_SAT_7,4290.629637235705,-3273.106341672846,-4340.421427171226,5.95782894290166,2.825911040807652,3.759608080508895
12:10:09.913,LEO_SAT_8,6874.015422735214,-483.9727257140481,-640.5464789887235,0.8787637371645204,4.538806689476838,6.027464886427569
12:10:09.913,LEO_SAT_9,-4951.764575325813,3409.469323452255,3427.858126101989,-0.749782219856657,-5.870404416491954,4.753383909468412
12:10:09.913,LEO_SAT_10,-3991.944710262444,-1369.128912120761,5493.479793691408,3.29434109177006,-6.792419050374495,0.7117487566040157
12:10:09.913,LEO_SAT_11,-694.3947375292557,-5356.038874138831,4348.768467084396,5.417669189073362,-3.75629890899538,-3.743335365427401
12:10:09.913,LEO_SAT_12,3014.459702132591,-6210.592477390885,654.7835263523892,4.370004024847935,1.487830252600123,-6.013733229598806
12:10:09.913,LEO_SAT_13,4957.836334084458,-3428.096093484699,-3422.49926694355,0.755278315364651,5.856592723301609,-4.750635097532574
